job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI11758,Head of AI,39476,USD,EN,Full-time,Japan,S,Finland,0,"Spark, PyTorch, Linux",Bachelor,9,Technology,2024-08-11,2024-09-19,661,7.3,DeepTech Ventures
AI11759,Machine Learning Engineer,60530,GBP,MI,Full-time,Australia,M,France,0,"Linux, R, SQL",Associate,2,Consulting,2024-10-04,2024-12-02,1243,6.4,Cognitive Computing
AI11760,AI Consultant,78489,EUR,MI,Full-time,Australia,M,Germany,100,"Docker, Python, GCP, MLOps",PhD,11,Automotive,2024-11-17,2025-01-25,1172,7.1,Cognitive Computing
AI11761,Data Scientist,41137,USD,EN,Full-time,United States,S,South Korea,100,"Python, Mathematics, R",PhD,12,Healthcare,2024-05-25,2024-07-01,930,8.2,Machine Intelligence Group
AI11762,AI Product Manager,28025,USD,EN,Full-time,Canada,M,Denmark,100,"Linux, Kubernetes, GCP, Hadoop",Master,6,Retail,2025-04-24,2025-06-17,1420,7.1,DeepTech Ventures
AI11763,Autonomous Systems Engineer,46461,USD,EN,Full-time,United States,L,Canada,0,"PyTorch, Git, Hadoop, Tableau, TensorFlow",Bachelor,9,Retail,2024-09-15,2024-10-15,879,3.4,DeepTech Ventures
AI11764,ML Ops Engineer,44352,USD,EN,Full-time,United States,S,Sweden,0,"SQL, Git, NLP",PhD,15,Technology,2024-06-20,2024-09-01,891,9.7,Algorithmic Solutions
AI11765,AI Research Scientist,179472,USD,SE,Contract,India,L,Switzerland,0,"Linux, Git, Tableau, Python",Master,9,Finance,2025-03-21,2025-04-19,1286,4.7,Cloud AI Solutions
AI11766,Head of AI,49270,USD,EN,Full-time,Singapore,L,Australia,0,"R, Mathematics, Computer Vision, Azure, Python",Associate,8,Gaming,2024-12-30,2025-01-21,2094,7.2,AI Innovations
AI11767,Robotics Engineer,18287,GBP,EN,Contract,Austria,S,Singapore,0,"Mathematics, Java, PyTorch, Git, Docker",Associate,15,Finance,2025-04-29,2025-05-28,1701,6.7,DeepTech Ventures
AI11768,Data Engineer,49858,USD,MI,Freelance,Ireland,S,United States,100,"Git, Hadoop, Linux",Associate,1,Technology,2024-02-13,2024-04-08,674,6.3,Algorithmic Solutions
AI11769,Data Analyst,36003,USD,EN,Contract,India,S,Sweden,100,"PyTorch, Docker, AWS, Python",PhD,6,Consulting,2024-02-14,2024-03-06,647,6.3,Digital Transformation LLC
AI11770,Data Scientist,110438,EUR,MI,Full-time,United States,L,Netherlands,100,"Scala, Hadoop, Data Visualization",PhD,4,Retail,2025-04-29,2025-05-15,1540,7.0,Neural Networks Co
AI11771,Data Analyst,34708,USD,EN,Contract,China,L,India,0,"PyTorch, NLP, SQL",PhD,1,Technology,2024-03-15,2024-04-19,750,7.3,Cognitive Computing
AI11772,AI Research Scientist,60931,GBP,MI,Full-time,India,S,United Kingdom,100,"Docker, Python, Computer Vision",PhD,2,Media,2024-10-20,2024-11-07,2093,6.9,Smart Analytics
AI11773,Research Scientist,67083,USD,MI,Full-time,Ireland,S,Sweden,0,"SQL, PyTorch, Java, Spark",Associate,4,Government,2025-01-09,2025-02-07,1567,7.2,AI Innovations
AI11774,Robotics Engineer,140190,USD,SE,Contract,United Kingdom,S,India,0,"Hadoop, SQL, Kubernetes, GCP, Spark",Master,8,Media,2024-12-27,2025-01-28,738,4.5,Cloud AI Solutions
AI11775,Principal Data Scientist,46280,USD,EN,Full-time,Switzerland,M,India,0,"Python, TensorFlow, PyTorch",Bachelor,3,Education,2025-02-17,2025-03-11,626,4.5,Advanced Robotics
AI11776,Principal Data Scientist,95607,EUR,MI,Full-time,China,M,France,100,"Docker, Hadoop, Mathematics, Python",Master,3,Transportation,2025-02-27,2025-04-14,1830,7.3,DataVision Ltd
AI11777,Computer Vision Engineer,72086,EUR,MI,Full-time,Ireland,M,United Kingdom,0,"Kubernetes, SQL, Computer Vision, Azure, Spark",Bachelor,0,Retail,2024-08-11,2024-10-07,1664,8.7,Cloud AI Solutions
AI11778,AI Architect,36458,USD,EN,Contract,United States,S,India,100,"Tableau, Git, SQL",PhD,16,Consulting,2025-01-05,2025-02-10,1263,9.7,DataVision Ltd
AI11779,AI Research Scientist,24654,EUR,EN,Part-time,United States,S,France,0,"Mathematics, Kubernetes, SQL",Bachelor,13,Finance,2025-04-09,2025-06-04,1825,4.6,Smart Analytics
AI11780,Data Analyst,50040,EUR,MI,Contract,Finland,S,Germany,100,"Computer Vision, Data Visualization, Python, Statistics, GCP",Associate,14,Government,2024-03-09,2024-05-03,1686,6.0,Smart Analytics
AI11781,AI Product Manager,102896,USD,MI,Full-time,United Kingdom,L,Denmark,100,"R, Docker, Statistics",Associate,0,Government,2024-07-24,2024-09-03,1365,1.0,AI Innovations
AI11782,Principal Data Scientist,37202,USD,EN,Full-time,China,L,Denmark,50,"NLP, Linux, Scala",Bachelor,3,Gaming,2025-04-10,2025-05-05,816,7.0,Cognitive Computing
AI11783,NLP Engineer,34830,USD,EN,Full-time,China,S,Canada,100,"Git, Azure, Python, SQL, Deep Learning",Bachelor,12,Manufacturing,2024-01-04,2024-02-19,2259,7.5,Autonomous Tech
AI11784,Robotics Engineer,179818,USD,SE,Freelance,United States,S,Norway,100,"Azure, Docker, Tableau, GCP",PhD,7,Gaming,2024-08-09,2024-09-22,1659,2.5,Quantum Computing Inc
AI11785,AI Research Scientist,52705,USD,EN,Freelance,Denmark,M,Sweden,100,"PyTorch, Linux, Spark",PhD,1,Finance,2024-06-20,2024-07-16,609,7.4,Machine Intelligence Group
AI11786,Deep Learning Engineer,63919,USD,MI,Part-time,India,S,Singapore,0,"Spark, NLP, SQL, Hadoop, Python",Bachelor,7,Finance,2024-12-31,2025-03-02,1949,4.1,Advanced Robotics
AI11787,Autonomous Systems Engineer,19664,USD,EN,Full-time,Sweden,S,South Korea,100,"SQL, Python, Spark, Azure",Associate,0,Finance,2025-03-09,2025-04-02,2496,4.0,Digital Transformation LLC
AI11788,AI Research Scientist,115623,USD,MI,Contract,Germany,L,South Korea,0,"Scala, Java, SQL, Mathematics",Bachelor,7,Finance,2024-05-04,2024-07-05,2044,6.7,Neural Networks Co
AI11789,NLP Engineer,29706,GBP,EN,Freelance,South Korea,S,United Kingdom,100,"Java, GCP, Computer Vision, SQL",Bachelor,5,Telecommunications,2024-05-10,2024-07-19,1375,8.7,AI Innovations
AI11790,Data Scientist,217056,EUR,SE,Full-time,United States,L,Netherlands,0,"Python, MLOps, TensorFlow",Master,19,Gaming,2025-01-04,2025-03-01,1930,8.3,Cloud AI Solutions
AI11791,Principal Data Scientist,44739,EUR,EN,Contract,India,S,Netherlands,0,"Linux, Scala, NLP, MLOps, Hadoop",PhD,2,Telecommunications,2025-02-15,2025-03-14,1806,3.8,DeepTech Ventures
AI11792,AI Research Scientist,79300,USD,MI,Freelance,United States,S,Sweden,50,"AWS, Git, Mathematics",PhD,1,Education,2024-01-01,2024-02-10,2441,3.9,Advanced Robotics
AI11793,AI Software Engineer,108014,USD,MI,Full-time,India,M,China,0,"SQL, Data Visualization, PyTorch, GCP, Docker",PhD,0,Telecommunications,2024-04-11,2024-05-21,1802,7.7,AI Innovations
AI11794,Deep Learning Engineer,25882,USD,EN,Full-time,China,M,United States,0,"GCP, Data Visualization, Hadoop, Mathematics",Associate,9,Transportation,2025-04-16,2025-06-05,1842,7.8,AI Innovations
AI11795,NLP Engineer,114562,USD,MI,Full-time,United States,L,South Korea,0,"Kubernetes, Scala, Linux, R",Associate,0,Transportation,2024-08-17,2024-09-09,1256,5.3,Machine Intelligence Group
AI11796,Machine Learning Researcher,104119,USD,MI,Full-time,Finland,L,India,0,"Statistics, Scala, MLOps, Mathematics",Master,4,Gaming,2024-03-03,2024-03-30,778,8.6,TechCorp Inc
AI11797,AI Research Scientist,31184,GBP,EN,Full-time,Austria,S,United Kingdom,100,"Scala, PyTorch, Azure",Master,7,Real Estate,2024-04-06,2024-06-05,1531,7.5,Autonomous Tech
AI11798,Robotics Engineer,98496,USD,MI,Full-time,India,S,India,100,"TensorFlow, R, NLP, Data Visualization",PhD,4,Automotive,2025-01-05,2025-03-14,2084,2.6,DataVision Ltd
AI11799,AI Consultant,50532,USD,EN,Full-time,India,M,United States,100,"NLP, Mathematics, Data Visualization, Azure",Bachelor,6,Automotive,2025-04-22,2025-06-09,1353,4.6,AI Innovations
AI11800,AI Software Engineer,30429,EUR,EN,Contract,Germany,S,France,50,"Git, Linux, Java, TensorFlow",Bachelor,14,Government,2025-03-06,2025-04-16,999,8.1,Autonomous Tech
AI11801,Computer Vision Engineer,31236,USD,EN,Full-time,India,S,South Korea,50,"Computer Vision, GCP, Python, TensorFlow",Master,6,Energy,2024-08-03,2024-09-06,788,9.6,Cognitive Computing
AI11802,AI Consultant,191892,USD,SE,Full-time,India,M,United States,100,"NLP, MLOps, Hadoop",PhD,11,Gaming,2024-03-17,2024-04-24,2071,7.5,DataVision Ltd
AI11803,AI Software Engineer,65645,USD,MI,Full-time,Singapore,L,Australia,100,"Tableau, Deep Learning, SQL, Git",Bachelor,0,Education,2024-12-04,2025-02-02,2223,7.4,Quantum Computing Inc
AI11804,Head of AI,34596,EUR,EN,Full-time,United States,S,Germany,100,"Kubernetes, Python, Tableau",Bachelor,6,Transportation,2024-05-09,2024-05-25,733,4.5,Machine Intelligence Group
AI11805,Machine Learning Researcher,96055,USD,MI,Full-time,United States,L,Australia,100,"Docker, Python, SQL, NLP",Bachelor,2,Healthcare,2025-02-10,2025-03-24,2331,7.0,Cognitive Computing
AI11806,Research Scientist,80279,EUR,MI,Full-time,Canada,M,Singapore,50,"Scala, Python, Kubernetes",Associate,1,Technology,2024-10-13,2024-11-24,1607,8.7,Predictive Systems
AI11807,Research Scientist,35610,USD,EN,Contract,India,S,United States,100,"AWS, R, MLOps, Mathematics",Master,11,Media,2025-04-08,2025-06-10,1622,5.8,Cognitive Computing
AI11808,Machine Learning Engineer,42745,EUR,EN,Full-time,China,M,Netherlands,0,"Azure, PyTorch, SQL",Associate,4,Real Estate,2024-12-27,2025-03-07,1601,3.1,Quantum Computing Inc
AI11809,Robotics Engineer,75413,USD,MI,Full-time,Netherlands,M,Singapore,100,"Mathematics, Python, Tableau, SQL",Bachelor,1,Automotive,2024-10-18,2024-12-29,881,5.7,Smart Analytics
AI11810,Head of AI,76940,EUR,MI,Contract,India,L,Netherlands,0,"Statistics, TensorFlow, Kubernetes, Azure",Bachelor,2,Manufacturing,2024-04-18,2024-06-04,1000,6.0,Smart Analytics
AI11811,ML Ops Engineer,19867,USD,EN,Freelance,China,S,Norway,50,"NLP, MLOps, Deep Learning, PyTorch",Bachelor,0,Consulting,2024-02-21,2024-04-12,2345,6.0,TechCorp Inc
AI11812,Principal Data Scientist,25497,USD,EN,Full-time,Germany,S,Austria,0,"TensorFlow, PyTorch, Deep Learning",PhD,0,Real Estate,2024-08-03,2024-09-05,2030,7.1,Cloud AI Solutions
AI11813,AI Specialist,23157,USD,EN,Full-time,United States,M,Finland,0,"TensorFlow, Hadoop, Azure, Computer Vision, NLP",Bachelor,4,Consulting,2024-11-21,2024-12-30,1507,3.5,AI Innovations
AI11814,ML Ops Engineer,44999,EUR,EN,Part-time,India,S,Canada,0,"Statistics, Linux, Data Visualization, Hadoop",Master,7,Media,2024-07-19,2024-09-07,774,7.0,Cloud AI Solutions
AI11815,AI Research Scientist,19570,USD,EN,Full-time,Germany,S,Ireland,0,"Spark, Hadoop, Kubernetes, PyTorch",Associate,3,Gaming,2025-01-30,2025-02-19,1968,9.6,DataVision Ltd
AI11816,Research Scientist,21890,USD,EN,Freelance,Australia,S,Sweden,100,"Statistics, Java, Kubernetes",Associate,3,Education,2024-05-27,2024-07-22,874,6.4,DataVision Ltd
AI11817,Machine Learning Researcher,41996,USD,EN,Part-time,India,L,Israel,100,"Mathematics, AWS, PyTorch, Statistics, Deep Learning",PhD,16,Education,2024-10-14,2024-12-22,1728,9.0,Cognitive Computing
AI11818,Data Analyst,28001,EUR,EN,Freelance,United States,S,France,100,"MLOps, Linux, Python",Bachelor,6,Education,2024-03-29,2024-05-19,1120,6.5,DataVision Ltd
AI11819,AI Consultant,114877,EUR,MI,Contract,China,L,Germany,100,"Hadoop, TensorFlow, Scala",Bachelor,0,Gaming,2024-02-22,2024-03-07,2268,5.7,DataVision Ltd
AI11820,Machine Learning Researcher,35348,USD,EN,Contract,India,S,South Korea,100,"GCP, TensorFlow, R, Linux",Associate,4,Automotive,2024-08-28,2024-11-07,1564,1.7,Digital Transformation LLC
AI11821,Data Engineer,148934,USD,SE,Part-time,Israel,M,Norway,100,"GCP, Python, Git, Azure",Associate,1,Transportation,2025-03-18,2025-05-19,2460,7.2,DataVision Ltd
AI11822,Data Scientist,184531,EUR,SE,Full-time,United States,M,Germany,100,"SQL, PyTorch, Data Visualization",PhD,10,Finance,2025-03-11,2025-03-28,817,6.8,Autonomous Tech
AI11823,Computer Vision Engineer,71801,USD,MI,Freelance,United Kingdom,M,Switzerland,100,"Computer Vision, GCP, Spark",Bachelor,8,Government,2024-02-18,2024-04-12,914,5.9,Digital Transformation LLC
AI11824,ML Ops Engineer,135235,USD,MI,Full-time,United States,L,Sweden,0,"Docker, Deep Learning, Python",Master,10,Education,2024-12-03,2025-02-06,822,5.0,Digital Transformation LLC
AI11825,Principal Data Scientist,34908,USD,EN,Full-time,China,S,Denmark,0,"Java, Mathematics, Python, Scala, Linux",Master,4,Manufacturing,2024-09-10,2024-10-08,2365,8.6,Smart Analytics
AI11826,Data Engineer,30822,EUR,EN,Full-time,China,S,France,100,"PyTorch, AWS, TensorFlow",Bachelor,5,Transportation,2024-07-03,2024-08-01,1881,6.9,Digital Transformation LLC
AI11827,Principal Data Scientist,43140,USD,EN,Contract,Australia,M,United Kingdom,100,"Docker, Azure, Python, Kubernetes",Associate,0,Healthcare,2024-04-23,2024-06-22,2098,4.3,DataVision Ltd
AI11828,Machine Learning Engineer,118307,EUR,MI,Freelance,South Korea,M,Germany,100,"Azure, Linux, Python, Java",PhD,4,Education,2024-11-24,2025-01-12,1762,6.6,DeepTech Ventures
AI11829,Data Engineer,145087,USD,SE,Full-time,Ireland,M,India,0,"Java, Hadoop, Mathematics",Associate,16,Telecommunications,2024-09-18,2024-11-14,571,7.9,Future Systems
AI11830,Data Scientist,169639,EUR,SE,Freelance,United States,S,Netherlands,100,"Python, Hadoop, Java, AWS",Master,3,Consulting,2024-10-11,2024-10-31,2281,5.3,Machine Intelligence Group
AI11831,Data Analyst,258080,USD,EX,Contract,United States,M,Norway,100,"Azure, Python, Data Visualization",Master,8,Healthcare,2025-04-05,2025-05-31,1869,6.4,TechCorp Inc
AI11832,Machine Learning Engineer,50118,USD,EN,Full-time,Germany,L,Canada,0,"Computer Vision, SQL, PyTorch",Master,14,Real Estate,2024-05-22,2024-07-11,660,4.4,DataVision Ltd
AI11833,AI Consultant,39630,USD,EN,Freelance,India,M,Australia,0,"MLOps, Tableau, SQL",Associate,7,Technology,2024-03-07,2024-03-27,697,7.3,Machine Intelligence Group
AI11834,AI Specialist,49340,USD,MI,Freelance,United States,S,India,0,"R, Hadoop, Mathematics, AWS, MLOps",Master,7,Real Estate,2024-01-18,2024-02-04,1337,5.0,Future Systems
AI11835,Research Scientist,31092,USD,EN,Contract,United States,S,Singapore,50,"Java, Spark, Data Visualization, TensorFlow",Bachelor,8,Government,2024-08-31,2024-11-09,677,4.9,TechCorp Inc
AI11836,Deep Learning Engineer,81400,GBP,MI,Contract,Canada,M,United Kingdom,100,"Python, Kubernetes, Docker",Bachelor,1,Energy,2024-11-16,2025-01-08,1900,7.8,Cognitive Computing
AI11837,Data Analyst,89082,USD,MI,Full-time,South Korea,L,Switzerland,0,"Statistics, R, MLOps, Java, Git",Associate,0,Energy,2024-09-17,2024-11-06,1881,6.4,DeepTech Ventures
AI11838,AI Product Manager,51062,EUR,EN,Full-time,United States,M,Netherlands,100,"Java, PyTorch, TensorFlow, Computer Vision, Git",Master,5,Telecommunications,2024-12-27,2025-02-20,1081,4.7,DataVision Ltd
AI11839,Principal Data Scientist,239573,USD,SE,Full-time,Switzerland,M,India,0,"SQL, Git, Data Visualization, PyTorch",PhD,6,Manufacturing,2024-02-03,2024-03-23,2436,7.4,Advanced Robotics
AI11840,Head of AI,40577,GBP,EN,Contract,Ireland,M,United Kingdom,0,"Java, Azure, Tableau, MLOps",Associate,5,Healthcare,2024-04-15,2024-06-27,1781,5.1,DataVision Ltd
AI11841,Head of AI,37660,USD,EN,Full-time,Switzerland,L,Singapore,0,"Java, PyTorch, Deep Learning, Azure, TensorFlow",PhD,3,Healthcare,2024-04-12,2024-06-13,2252,8.6,AI Innovations
AI11842,Research Scientist,70543,USD,MI,Full-time,United States,S,Denmark,100,"Python, SQL, PyTorch, Azure, Linux",Associate,19,Healthcare,2024-07-04,2024-09-03,2061,6.4,Cloud AI Solutions
AI11843,Computer Vision Engineer,43093,EUR,EN,Full-time,Sweden,L,United States,100,"GCP, Python, Scala, Docker",Associate,5,Manufacturing,2025-01-06,2025-03-05,2317,7.9,Smart Analytics
AI11844,AI Architect,59165,USD,EN,Freelance,Canada,L,Japan,0,"Computer Vision, Linux, TensorFlow, Java",PhD,9,Consulting,2025-01-16,2025-02-14,1623,3.5,Neural Networks Co
AI11845,Machine Learning Engineer,29743,USD,EN,Full-time,Sweden,M,Austria,100,"AWS, Deep Learning, Computer Vision, Linux, PyTorch",PhD,3,Energy,2024-07-06,2024-08-10,2230,9.7,Machine Intelligence Group
AI11846,Research Scientist,41289,USD,EN,Contract,United Kingdom,M,Japan,100,"Spark, Hadoop, Git, Data Visualization",PhD,2,Government,2024-05-07,2024-06-16,2202,7.9,Digital Transformation LLC
AI11847,Machine Learning Researcher,23432,USD,EN,Full-time,India,S,Singapore,100,"Computer Vision, Java, Mathematics, Linux",Associate,3,Gaming,2025-01-10,2025-02-22,925,7.9,TechCorp Inc
AI11848,Machine Learning Researcher,129327,USD,SE,Full-time,France,S,France,100,"GCP, Computer Vision, Tableau, AWS, Java",Master,1,Government,2024-03-11,2024-04-30,2090,8.9,Predictive Systems
AI11849,Data Engineer,26987,USD,EN,Full-time,India,S,Australia,0,"SQL, Scala, Kubernetes",PhD,19,Manufacturing,2024-03-12,2024-03-31,1036,2.8,Predictive Systems
AI11850,Research Scientist,46673,USD,EN,Contract,United States,L,Austria,100,"Kubernetes, AWS, Computer Vision, R, Hadoop",Master,3,Consulting,2024-10-03,2024-10-17,1251,6.2,TechCorp Inc
AI11851,AI Research Scientist,36455,USD,EN,Freelance,Australia,S,Israel,0,"Docker, Data Visualization, Scala, Deep Learning",Associate,2,Media,2024-07-15,2024-07-29,1501,4.4,Algorithmic Solutions
AI11852,Machine Learning Researcher,49247,USD,MI,Freelance,China,S,Finland,0,"Linux, Kubernetes, SQL",Bachelor,1,Telecommunications,2024-02-09,2024-02-27,1063,8.0,AI Innovations
AI11853,AI Product Manager,48866,GBP,EN,Full-time,United States,L,United Kingdom,50,"Java, NLP, AWS",Master,4,Healthcare,2025-04-24,2025-06-06,669,7.3,DataVision Ltd
AI11854,Data Analyst,282096,USD,EX,Freelance,India,L,Finland,100,"Python, Computer Vision, Data Visualization, TensorFlow, Kubernetes",Associate,7,Technology,2025-02-01,2025-02-28,2304,5.6,Future Systems
AI11855,Autonomous Systems Engineer,52801,USD,EN,Freelance,Japan,M,South Korea,100,"Python, Data Visualization, Mathematics, AWS",PhD,10,Government,2024-05-27,2024-06-22,2497,7.5,DataVision Ltd
AI11856,Computer Vision Engineer,30478,USD,EN,Full-time,Switzerland,M,Ireland,0,"Hadoop, Java, Deep Learning",PhD,13,Government,2024-04-05,2024-06-05,1199,7.4,DataVision Ltd
AI11857,Machine Learning Engineer,119491,USD,SE,Contract,China,S,Finland,0,"Python, Git, Computer Vision, Tableau",Master,6,Transportation,2025-01-27,2025-03-26,2077,5.5,Cognitive Computing
AI11858,Data Engineer,68714,USD,MI,Full-time,United States,M,Denmark,100,"Docker, Git, Hadoop, MLOps",Associate,5,Government,2025-02-12,2025-03-29,1310,3.9,Smart Analytics
AI11859,AI Product Manager,37970,USD,EN,Full-time,France,M,Australia,100,"Computer Vision, PyTorch, Scala",PhD,0,Real Estate,2024-08-19,2024-10-10,1046,4.1,DeepTech Ventures
AI11860,Data Analyst,28741,USD,EN,Full-time,Singapore,S,Norway,0,"Tableau, MLOps, Python, R, SQL",Bachelor,6,Education,2024-11-15,2024-11-30,702,6.0,Cognitive Computing
AI11861,Deep Learning Engineer,26439,EUR,EN,Full-time,Australia,M,China,0,"Scala, Linux, MLOps, Spark",Associate,4,Finance,2024-09-21,2024-10-25,601,10.0,TechCorp Inc
AI11862,NLP Engineer,20937,USD,EN,Contract,Germany,S,Singapore,0,"PyTorch, Azure, TensorFlow, Java",Bachelor,0,Telecommunications,2024-12-08,2025-02-15,2299,4.4,Cloud AI Solutions
AI11863,Deep Learning Engineer,75163,USD,MI,Full-time,India,S,Australia,100,"AWS, Data Visualization, Hadoop",Associate,15,Consulting,2025-04-06,2025-04-28,1522,7.7,Cloud AI Solutions
AI11864,Head of AI,56484,USD,EN,Contract,India,M,United States,100,"TensorFlow, R, Spark, SQL, Kubernetes",PhD,6,Education,2025-02-06,2025-03-24,520,7.9,Advanced Robotics
AI11865,Data Engineer,55183,EUR,MI,Full-time,United States,M,Norway,0,"GCP, R, NLP",Associate,8,Real Estate,2025-03-15,2025-04-26,2073,4.6,Advanced Robotics
AI11866,AI Consultant,308929,USD,EX,Part-time,France,L,Austria,100,"Spark, Python, NLP, Deep Learning, Computer Vision",Bachelor,1,Energy,2024-05-21,2024-06-15,2195,4.9,TechCorp Inc
AI11867,Data Scientist,38629,USD,EN,Full-time,South Korea,M,Canada,100,"Linux, Tableau, Deep Learning, Kubernetes",PhD,2,Government,2024-10-08,2024-12-11,1930,5.8,Cognitive Computing
AI11868,AI Architect,94543,USD,MI,Full-time,India,M,India,50,"Azure, TensorFlow, Deep Learning, Data Visualization",PhD,11,Technology,2024-07-01,2024-09-07,735,4.5,Advanced Robotics
AI11869,Machine Learning Researcher,84714,USD,MI,Contract,United Kingdom,M,India,0,"Java, Kubernetes, PyTorch, Linux",Bachelor,14,Real Estate,2025-03-03,2025-05-14,802,6.4,TechCorp Inc
AI11870,Head of AI,30844,USD,EN,Contract,Austria,M,Switzerland,100,"Scala, NLP, Data Visualization, Statistics",Associate,5,Healthcare,2025-02-04,2025-03-04,890,3.7,Quantum Computing Inc
AI11871,AI Software Engineer,36516,EUR,EN,Full-time,United States,L,South Korea,100,"Kubernetes, Git, Hadoop, Java, Scala",Master,12,Media,2024-06-17,2024-08-26,530,5.4,DeepTech Ventures
AI11872,Machine Learning Researcher,85087,USD,MI,Full-time,United States,M,Netherlands,0,"SQL, Git, R",Associate,14,Finance,2024-02-20,2024-03-18,1233,10.0,Advanced Robotics
AI11873,Autonomous Systems Engineer,28742,USD,EN,Full-time,India,S,South Korea,0,"Hadoop, Data Visualization, Spark, Computer Vision, Linux",Master,12,Gaming,2024-11-08,2024-12-14,2287,7.7,Predictive Systems
AI11874,Machine Learning Researcher,84389,USD,MI,Full-time,Ireland,M,Singapore,0,"Scala, Spark, Python, Azure",Bachelor,1,Transportation,2024-06-11,2024-08-16,739,6.3,Cloud AI Solutions
AI11875,ML Ops Engineer,28940,EUR,EN,Full-time,China,S,South Korea,50,"Scala, AWS, MLOps, PyTorch, Docker",Bachelor,1,Technology,2024-11-23,2025-01-09,1694,8.9,Autonomous Tech
AI11876,Autonomous Systems Engineer,33666,USD,EN,Full-time,China,S,Denmark,0,"AWS, Kubernetes, Data Visualization, Scala, PyTorch",Bachelor,9,Real Estate,2025-01-16,2025-03-06,2174,6.9,Neural Networks Co
AI11877,Data Engineer,22358,USD,EN,Full-time,United States,S,Sweden,100,"NLP, TensorFlow, GCP, SQL",Associate,3,Energy,2024-08-14,2024-09-29,2228,5.4,Quantum Computing Inc
AI11878,AI Specialist,89733,USD,MI,Full-time,Japan,S,Singapore,0,"Azure, Kubernetes, GCP, Spark",PhD,3,Government,2024-11-09,2024-12-09,2190,4.4,AI Innovations
AI11879,Machine Learning Engineer,140690,USD,SE,Freelance,Canada,S,Sweden,0,"Spark, Python, Data Visualization, Java",Master,1,Energy,2024-06-25,2024-09-05,582,6.0,DeepTech Ventures
AI11880,ML Ops Engineer,72214,USD,MI,Freelance,India,M,Singapore,50,"Python, PyTorch, MLOps, Java, R",Bachelor,14,Transportation,2024-04-23,2024-05-10,1978,3.5,TechCorp Inc
AI11881,Machine Learning Researcher,30309,USD,EN,Part-time,Canada,S,Austria,0,"AWS, Azure, MLOps",Associate,0,Automotive,2024-02-07,2024-04-07,841,3.5,Cognitive Computing
AI11882,NLP Engineer,170616,GBP,SE,Full-time,India,M,United Kingdom,0,"PyTorch, Kubernetes, Spark, Linux",Master,3,Automotive,2024-09-28,2024-11-11,1216,9.6,TechCorp Inc
AI11883,AI Product Manager,49531,USD,EN,Freelance,Netherlands,M,India,0,"Kubernetes, Computer Vision, Spark, PyTorch, AWS",Master,0,Government,2024-07-27,2024-09-24,2100,8.9,Predictive Systems
AI11884,NLP Engineer,37582,USD,EN,Full-time,Ireland,S,Denmark,0,"Linux, Data Visualization, Deep Learning, R",Bachelor,2,Transportation,2024-05-16,2024-07-03,1070,6.3,Neural Networks Co
AI11885,Research Scientist,86816,EUR,MI,Freelance,Canada,M,France,100,"Docker, Kubernetes, Python",Master,15,Manufacturing,2024-11-07,2025-01-10,559,7.8,Predictive Systems
AI11886,Robotics Engineer,83150,USD,MI,Full-time,India,L,Denmark,0,"Mathematics, SQL, Kubernetes, PyTorch",Bachelor,16,Transportation,2024-12-10,2024-12-28,1385,7.5,AI Innovations
AI11887,Robotics Engineer,52638,USD,MI,Full-time,Ireland,S,Austria,100,"GCP, Linux, PyTorch, NLP, MLOps",Master,3,Consulting,2024-05-07,2024-07-17,1633,4.3,Smart Analytics
AI11888,Data Scientist,22682,USD,EN,Full-time,United States,M,Germany,50,"MLOps, AWS, TensorFlow, Statistics",Associate,16,Media,2024-11-08,2024-12-12,858,6.1,Smart Analytics
AI11889,AI Product Manager,31118,EUR,EN,Part-time,Germany,S,Singapore,0,"Computer Vision, Data Visualization, GCP",Bachelor,16,Education,2025-01-09,2025-02-24,1833,5.5,Smart Analytics
AI11890,Data Scientist,191256,GBP,SE,Full-time,United States,L,United Kingdom,100,"Java, AWS, MLOps, Git",Bachelor,0,Education,2024-11-27,2025-01-10,1300,7.6,Autonomous Tech
AI11891,Machine Learning Researcher,129959,EUR,MI,Full-time,Israel,L,United Kingdom,100,"Git, AWS, Kubernetes, Data Visualization",PhD,1,Consulting,2025-04-06,2025-04-20,1775,5.9,Smart Analytics
AI11892,Robotics Engineer,71135,EUR,MI,Full-time,Canada,S,France,100,"Spark, Python, Azure, Hadoop, SQL",Associate,6,Real Estate,2024-10-12,2024-10-31,2192,6.8,Cognitive Computing
AI11893,Robotics Engineer,68107,USD,MI,Full-time,China,M,Japan,0,"Docker, PyTorch, Scala, Tableau, Linux",Associate,1,Education,2024-02-03,2024-04-16,1514,3.3,Predictive Systems
AI11894,Principal Data Scientist,119599,EUR,SE,Freelance,Germany,S,Netherlands,0,"Azure, Python, Deep Learning, TensorFlow, PyTorch",Bachelor,4,Manufacturing,2024-11-07,2025-01-05,1300,9.7,Machine Intelligence Group
AI11895,AI Specialist,62841,USD,MI,Freelance,Sweden,S,France,0,"Spark, Kubernetes, PyTorch, Computer Vision, GCP",Bachelor,5,Education,2024-08-25,2024-09-12,1043,6.4,DeepTech Ventures
