job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI10420,Machine Learning Engineer,175930,USD,EX,Freelance,Finland,L,Finland,50,"Git, R, Kubernetes, Hadoop",Bachelor,3,Real Estate,2025-01-07,2025-02-04,2478,7.4,Digital Transformation LLC
AI10421,AI Software Engineer,58783,USD,MI,Full-time,Canada,M,Canada,50,"Statistics, PyTorch, Mathematics, Git, AWS",Master,16,Automotive,2024-06-15,2024-07-10,985,7.0,DeepTech Ventures
AI10422,Computer Vision Engineer,36142,USD,EN,Full-time,Austria,L,Austria,100,"Docker, R, NLP",Bachelor,18,Gaming,2024-06-11,2024-08-20,695,6.0,Neural Networks Co
AI10423,Deep Learning Engineer,25871,EUR,EN,Full-time,Germany,L,Germany,0,"PyTorch, SQL, Java, Spark",Bachelor,1,Healthcare,2025-02-19,2025-04-19,1481,6.6,Machine Intelligence Group
AI10424,Robotics Engineer,28875,USD,EN,Full-time,Denmark,S,Denmark,50,"Python, PyTorch, Computer Vision, Linux",PhD,0,Finance,2024-04-16,2024-06-15,1927,4.2,TechCorp Inc
AI10425,AI Research Scientist,88500,USD,MI,Freelance,Israel,L,Israel,50,"Scala, R, MLOps",PhD,5,Education,2024-09-10,2024-10-19,843,7.4,Smart Analytics
AI10426,NLP Engineer,46611,USD,EN,Full-time,Finland,M,India,0,"GCP, Hadoop, Kubernetes, Scala, TensorFlow",Associate,12,Retail,2024-10-18,2024-12-08,2188,6.7,Machine Intelligence Group
AI10427,Data Analyst,27113,USD,EN,Contract,Norway,S,Norway,100,"TensorFlow, SQL, Deep Learning, Spark, Azure",Master,3,Education,2024-11-06,2024-12-01,1747,9.3,Algorithmic Solutions
AI10428,Computer Vision Engineer,75291,USD,MI,Full-time,Canada,M,Canada,100,"Computer Vision, Docker, Data Visualization",Associate,5,Media,2024-02-16,2024-04-21,1339,7.8,Smart Analytics
AI10429,Data Analyst,90396,USD,SE,Contract,Ireland,M,Germany,100,"Scala, TensorFlow, NLP, AWS, Python",Associate,1,Gaming,2024-03-01,2024-04-16,1128,5.6,DataVision Ltd
AI10430,Principal Data Scientist,77825,USD,MI,Freelance,Austria,L,Austria,100,"Java, R, Computer Vision, Git, Mathematics",Bachelor,1,Real Estate,2024-11-14,2025-01-05,1221,7.9,Cloud AI Solutions
AI10431,Machine Learning Researcher,32540,USD,EN,Full-time,Norway,M,Norway,100,"Hadoop, Mathematics, AWS",Associate,2,Retail,2024-12-16,2025-01-03,1892,9.7,Cloud AI Solutions
AI10432,Data Scientist,47977,EUR,EN,Full-time,Netherlands,S,Netherlands,100,"AWS, Tableau, TensorFlow, PyTorch, MLOps",PhD,4,Consulting,2025-03-01,2025-03-22,1796,9.4,Cloud AI Solutions
AI10433,Robotics Engineer,80155,EUR,MI,Full-time,Germany,S,Germany,100,"Linux, MLOps, Docker",Master,17,Government,2024-01-09,2024-02-18,2156,5.0,DeepTech Ventures
AI10434,Data Engineer,26687,EUR,EN,Freelance,France,M,France,100,"R, Deep Learning, Tableau",Master,15,Consulting,2024-02-05,2024-03-09,2107,5.3,Cognitive Computing
AI10435,NLP Engineer,154060,USD,EX,Full-time,Israel,M,Israel,0,"PyTorch, TensorFlow, SQL, GCP",Master,8,Gaming,2024-11-06,2024-12-22,1897,6.2,DeepTech Ventures
AI10436,ML Ops Engineer,117593,USD,SE,Full-time,Australia,S,Australia,0,"R, PyTorch, Java",Associate,9,Automotive,2024-05-03,2024-06-28,566,4.8,TechCorp Inc
AI10437,Deep Learning Engineer,47928,USD,EN,Full-time,Austria,M,Austria,0,"SQL, Hadoop, GCP, TensorFlow, Deep Learning",Bachelor,17,Healthcare,2024-01-20,2024-03-12,780,6.2,Predictive Systems
AI10438,Data Engineer,129512,USD,SE,Full-time,Japan,L,Japan,0,"Python, Java, SQL",PhD,0,Technology,2024-08-14,2024-09-21,1586,8.9,DataVision Ltd
AI10439,AI Architect,153488,USD,EX,Full-time,Japan,M,Japan,0,"Scala, Kubernetes, Mathematics, Docker",PhD,2,Finance,2024-02-02,2024-03-06,944,6.9,Digital Transformation LLC
AI10440,AI Research Scientist,29130,EUR,EN,Contract,Netherlands,L,Netherlands,50,"Scala, Computer Vision, Data Visualization, PyTorch, Azure",Bachelor,1,Automotive,2024-07-16,2024-07-30,2081,7.9,Smart Analytics
AI10441,Head of AI,53101,EUR,MI,Freelance,France,S,France,100,"Azure, Computer Vision, SQL",Master,0,Manufacturing,2024-12-27,2025-02-02,1560,6.1,Cognitive Computing
AI10442,AI Specialist,28864,USD,EN,Full-time,Switzerland,M,Switzerland,0,"GCP, Statistics, Tableau, Python",Master,13,Telecommunications,2024-06-13,2024-07-11,1093,4.7,TechCorp Inc
AI10443,Research Scientist,44596,EUR,EN,Part-time,Netherlands,M,Netherlands,100,"Python, TensorFlow, AWS, Statistics",PhD,1,Education,2024-10-29,2024-12-18,677,5.8,Quantum Computing Inc
AI10444,AI Consultant,54596,USD,MI,Full-time,Ireland,S,Ireland,100,"Python, Deep Learning, Kubernetes, Tableau, SQL",Bachelor,1,Retail,2025-04-22,2025-06-28,747,5.9,DeepTech Ventures
AI10445,Machine Learning Researcher,98241,USD,SE,Full-time,United States,S,Singapore,100,"R, Linux, Mathematics, Git, MLOps",Master,5,Telecommunications,2025-03-05,2025-04-11,1418,7.3,Machine Intelligence Group
AI10446,Computer Vision Engineer,105868,USD,SE,Full-time,Switzerland,M,Switzerland,100,"NLP, Kubernetes, Tableau, Java",Associate,6,Government,2024-08-08,2024-09-14,1357,5.8,Predictive Systems
AI10447,AI Software Engineer,49539,USD,EN,Part-time,China,M,Netherlands,100,"GCP, Spark, Deep Learning, Linux",Master,3,Real Estate,2024-10-26,2024-11-17,1151,7.4,Machine Intelligence Group
AI10448,Head of AI,45369,USD,EN,Full-time,Australia,L,Switzerland,100,"Mathematics, Python, Data Visualization, Kubernetes",Bachelor,1,Finance,2024-02-02,2024-04-14,1465,6.7,TechCorp Inc
AI10449,Data Analyst,29486,USD,EN,Full-time,Sweden,M,India,100,"Kubernetes, Tableau, Python, Docker",Associate,9,Technology,2024-01-29,2024-03-05,2012,5.0,TechCorp Inc
AI10450,Data Engineer,32555,USD,EN,Contract,Israel,M,Israel,0,"Docker, Git, Hadoop",Bachelor,0,Automotive,2024-05-23,2024-07-17,1628,7.8,Cognitive Computing
AI10451,Data Engineer,121545,EUR,SE,Full-time,Germany,M,Israel,0,"Python, Mathematics, TensorFlow",Bachelor,12,Consulting,2024-01-04,2024-03-08,1311,6.8,Machine Intelligence Group
AI10452,Machine Learning Researcher,30845,USD,EN,Full-time,Austria,S,Austria,0,"Git, R, NLP, Scala, Deep Learning",Master,0,Manufacturing,2024-02-22,2024-04-26,2421,7.9,Advanced Robotics
AI10453,Machine Learning Engineer,45507,USD,EN,Contract,Israel,M,Israel,0,"Python, TensorFlow, Scala, Java",PhD,7,Retail,2024-01-29,2024-02-19,1603,8.5,TechCorp Inc
AI10454,Research Scientist,36560,USD,EN,Contract,South Korea,S,South Korea,100,"Tableau, Java, Kubernetes",PhD,0,Education,2024-03-23,2024-04-14,1726,5.6,Advanced Robotics
AI10455,AI Software Engineer,113346,USD,SE,Contract,Switzerland,S,Switzerland,0,"SQL, Mathematics, Java, GCP",Bachelor,3,Government,2024-02-12,2024-03-26,1085,8.3,AI Innovations
AI10456,Deep Learning Engineer,41987,EUR,EN,Contract,Netherlands,M,Netherlands,100,"Deep Learning, TensorFlow, Data Visualization, Azure, Python",Bachelor,3,Media,2024-05-14,2024-07-22,2475,5.4,DataVision Ltd
AI10457,Machine Learning Researcher,27900,EUR,EN,Freelance,Germany,M,Germany,100,"R, SQL, Deep Learning",PhD,2,Media,2024-12-29,2025-02-02,2148,4.1,Neural Networks Co
AI10458,Machine Learning Researcher,58721,USD,MI,Freelance,Finland,L,Finland,100,"Hadoop, Deep Learning, Python, Computer Vision, Git",Bachelor,0,Gaming,2025-03-08,2025-03-27,1847,9.2,Cloud AI Solutions
AI10459,Machine Learning Engineer,34039,USD,EN,Freelance,South Korea,L,South Korea,100,"PyTorch, Python, Java, Linux, Hadoop",PhD,16,Government,2024-05-13,2024-07-14,1957,4.9,Cognitive Computing
AI10460,Head of AI,63821,USD,MI,Full-time,Switzerland,S,Australia,50,"Python, Data Visualization, TensorFlow, Scala",Master,6,Energy,2024-01-17,2024-03-14,2051,6.6,Cognitive Computing
AI10461,ML Ops Engineer,71429,EUR,MI,Full-time,Germany,S,France,0,"SQL, Statistics, TensorFlow, Git, Kubernetes",Associate,12,Retail,2024-05-09,2024-06-25,1447,6.5,DeepTech Ventures
AI10462,Computer Vision Engineer,26129,USD,EN,Freelance,Denmark,S,Switzerland,0,"R, PyTorch, NLP, Python",PhD,2,Media,2024-03-21,2024-04-29,1323,8.1,Advanced Robotics
AI10463,Machine Learning Engineer,137642,USD,SE,Freelance,China,L,China,0,"MLOps, Python, Docker, Statistics",Master,16,Finance,2024-05-05,2024-06-30,1379,6.4,Cloud AI Solutions
AI10464,AI Architect,40864,USD,EN,Full-time,Austria,S,Australia,100,"GCP, TensorFlow, Java",PhD,0,Retail,2024-03-04,2024-03-21,552,7.3,Algorithmic Solutions
AI10465,AI Specialist,188622,USD,EX,Freelance,Finland,S,Australia,0,"Python, Git, TensorFlow, GCP, Hadoop",Associate,1,Telecommunications,2024-08-31,2024-10-27,956,6.4,Predictive Systems
AI10466,NLP Engineer,177314,GBP,EX,Contract,United Kingdom,S,United Kingdom,0,"GCP, Java, NLP, Scala, Tableau",Associate,1,Retail,2024-07-01,2024-08-27,1615,7.3,AI Innovations
AI10467,AI Product Manager,25833,USD,EN,Part-time,South Korea,S,Canada,100,"Statistics, SQL, MLOps, Computer Vision",Associate,0,Healthcare,2024-12-28,2025-02-18,2332,5.4,Autonomous Tech
AI10468,AI Software Engineer,109026,USD,SE,Full-time,Sweden,M,Sweden,0,"Linux, MLOps, NLP, Deep Learning",Master,2,Automotive,2025-04-14,2025-06-07,1097,7.0,Digital Transformation LLC
AI10469,AI Product Manager,41613,USD,EN,Full-time,Switzerland,S,Denmark,0,"Python, Git, Data Visualization, Spark, Computer Vision",Associate,10,Energy,2024-03-27,2024-05-28,1570,7.6,Neural Networks Co
AI10470,Machine Learning Researcher,69621,GBP,MI,Freelance,United Kingdom,S,United Kingdom,100,"GCP, Statistics, Data Visualization, Scala, MLOps",Master,9,Energy,2025-03-25,2025-04-26,2445,7.9,Cloud AI Solutions
AI10471,Deep Learning Engineer,73408,USD,MI,Contract,Norway,S,Norway,100,"SQL, Docker, Scala",Associate,4,Retail,2024-07-30,2024-09-06,2463,5.6,Cloud AI Solutions
AI10472,Data Scientist,47201,EUR,EN,Full-time,Netherlands,S,Netherlands,100,"PyTorch, TensorFlow, GCP, Docker",Bachelor,18,Healthcare,2024-07-22,2024-09-19,2480,7.3,AI Innovations
AI10473,Deep Learning Engineer,25716,USD,EN,Full-time,Norway,S,Norway,100,"Deep Learning, TensorFlow, Python",PhD,14,Education,2025-03-25,2025-05-05,708,7.3,Algorithmic Solutions
AI10474,Research Scientist,105220,USD,SE,Freelance,Denmark,S,Denmark,50,"Azure, Spark, SQL, Python",Associate,19,Gaming,2024-11-25,2024-12-10,1502,8.8,Algorithmic Solutions
AI10475,Principal Data Scientist,65286,EUR,MI,Contract,Netherlands,S,Netherlands,100,"GCP, Mathematics, Python, AWS, Deep Learning",Associate,4,Government,2024-12-02,2025-01-18,606,6.8,Advanced Robotics
AI10476,Data Engineer,33460,USD,EN,Full-time,United States,M,United States,0,"Scala, SQL, Mathematics, R",PhD,1,Telecommunications,2025-03-03,2025-05-06,1906,4.4,Quantum Computing Inc
AI10477,ML Ops Engineer,104156,USD,SE,Full-time,Australia,S,France,0,"Kubernetes, Statistics, Python",Associate,11,Media,2024-11-21,2024-12-06,1548,3.9,Autonomous Tech
AI10478,Head of AI,75235,USD,MI,Full-time,Ireland,S,Ireland,0,"Python, Tableau, R, Data Visualization",PhD,1,Technology,2024-03-20,2024-04-03,1637,5.4,Autonomous Tech
AI10479,Robotics Engineer,37274,USD,EN,Full-time,Switzerland,L,Switzerland,100,"R, SQL, Azure, Deep Learning, Spark",Associate,2,Energy,2024-06-09,2024-08-02,1217,9.2,Neural Networks Co
AI10480,AI Research Scientist,38283,USD,EN,Freelance,Denmark,M,Canada,0,"SQL, PyTorch, AWS, Docker, Data Visualization",Master,14,Technology,2024-08-29,2024-11-03,1055,3.6,Quantum Computing Inc
AI10481,AI Research Scientist,40977,USD,EN,Contract,Japan,S,Japan,0,"Java, Git, Hadoop",Bachelor,2,Manufacturing,2024-05-27,2024-08-07,943,6.2,Digital Transformation LLC
AI10482,ML Ops Engineer,132375,EUR,SE,Full-time,France,S,France,50,"SQL, TensorFlow, Azure, Hadoop",Associate,7,Retail,2024-02-25,2024-03-31,2048,6.0,Quantum Computing Inc
AI10483,Autonomous Systems Engineer,92589,USD,SE,Full-time,Finland,S,Finland,100,"TensorFlow, Python, Computer Vision, SQL",Associate,16,Automotive,2024-06-05,2024-07-16,834,8.7,Cognitive Computing
AI10484,AI Research Scientist,27890,USD,EN,Contract,South Korea,S,South Korea,100,"Python, Docker, TensorFlow",Associate,4,Education,2024-01-12,2024-03-25,1171,8.5,DeepTech Ventures
AI10485,Principal Data Scientist,29751,USD,EN,Freelance,Ireland,S,Canada,100,"TensorFlow, NLP, GCP",Associate,2,Telecommunications,2024-04-27,2024-06-17,1635,6.2,Advanced Robotics
AI10486,Robotics Engineer,44032,USD,EN,Full-time,Ireland,S,Switzerland,100,"Git, Kubernetes, Deep Learning, Computer Vision",Bachelor,0,Retail,2025-03-21,2025-05-24,1169,7.8,Quantum Computing Inc
AI10487,AI Product Manager,104811,GBP,SE,Full-time,United Kingdom,S,United Kingdom,100,"Scala, Git, Docker",Master,12,Energy,2024-10-05,2024-11-09,1804,7.0,DeepTech Ventures
AI10488,AI Software Engineer,25731,USD,EN,Full-time,China,L,China,0,"Python, AWS, Deep Learning",Master,4,Retail,2024-04-03,2024-04-29,1514,6.3,Smart Analytics
AI10489,AI Research Scientist,81034,USD,MI,Full-time,Japan,L,Japan,0,"Scala, GCP, Computer Vision",Associate,13,Transportation,2024-11-16,2024-12-08,2060,6.0,DeepTech Ventures
AI10490,AI Consultant,26407,USD,EN,Full-time,South Korea,S,South Korea,100,"R, SQL, Statistics, Git",Master,13,Government,2025-03-15,2025-04-11,1718,6.3,DeepTech Ventures
AI10491,Data Engineer,47869,GBP,EN,Contract,United Kingdom,M,Israel,0,"PyTorch, Java, Statistics",Associate,5,Consulting,2024-02-15,2024-03-19,1299,6.5,Machine Intelligence Group
AI10492,Data Scientist,36898,USD,EN,Full-time,Denmark,M,Denmark,100,"Kubernetes, Python, Azure, Mathematics, TensorFlow",Master,0,Transportation,2024-02-16,2024-03-06,1215,4.7,Cloud AI Solutions
AI10493,Data Scientist,50341,USD,MI,Full-time,Switzerland,S,Switzerland,100,"TensorFlow, Computer Vision, GCP",Associate,7,Real Estate,2024-11-03,2024-11-20,976,8.3,Machine Intelligence Group
AI10494,AI Consultant,84834,USD,MI,Full-time,South Korea,M,South Korea,0,"Tableau, Scala, AWS",Master,1,Government,2024-05-30,2024-07-13,581,9.0,Neural Networks Co
AI10495,Data Scientist,101222,USD,SE,Full-time,Canada,S,Canada,100,"AWS, Spark, Data Visualization, SQL, Git",Associate,0,Manufacturing,2024-09-14,2024-10-30,2328,6.1,Digital Transformation LLC
AI10496,Machine Learning Engineer,78941,USD,MI,Full-time,Australia,S,Australia,100,"PyTorch, SQL, Git",PhD,9,Automotive,2024-09-03,2024-11-04,1917,4.9,Cognitive Computing
AI10497,Research Scientist,38698,GBP,EN,Contract,United Kingdom,M,United Kingdom,100,"Hadoop, Statistics, Git",Master,13,Government,2024-08-09,2024-09-05,1656,1.7,Future Systems
AI10498,Research Scientist,49503,USD,EN,Full-time,China,M,Finland,100,"PyTorch, Deep Learning, NLP",Master,9,Gaming,2024-04-18,2024-06-27,2199,6.3,DataVision Ltd
AI10499,Computer Vision Engineer,39063,USD,EN,Freelance,China,S,China,0,"Linux, Deep Learning, Scala, Tableau, Spark",PhD,5,Energy,2024-08-09,2024-09-09,1827,8.0,Future Systems
AI10500,Robotics Engineer,43028,USD,EN,Full-time,Austria,L,United Kingdom,100,"Spark, Kubernetes, Linux",Associate,18,Transportation,2024-09-02,2024-10-27,1493,6.6,Smart Analytics
AI10501,AI Specialist,42507,USD,EN,Full-time,Sweden,L,Sweden,100,"MLOps, Python, Java, Deep Learning",Master,2,Technology,2024-05-10,2024-06-06,1452,6.7,Autonomous Tech
AI10502,AI Architect,127734,USD,SE,Full-time,Sweden,L,Sweden,100,"MLOps, Python, Java",PhD,6,Automotive,2024-10-05,2024-11-25,1592,5.3,Autonomous Tech
AI10503,Research Scientist,90219,USD,SE,Full-time,South Korea,S,Netherlands,0,"SQL, Kubernetes, TensorFlow, PyTorch",Bachelor,19,Manufacturing,2024-07-20,2024-09-03,1475,8.5,Cognitive Computing
AI10504,Machine Learning Researcher,29384,USD,EN,Contract,Denmark,L,Denmark,0,"Scala, PyTorch, Tableau, Python, Azure",Bachelor,3,Education,2024-12-09,2025-01-10,853,6.6,Future Systems
AI10505,Deep Learning Engineer,191045,USD,EX,Freelance,Canada,M,Canada,100,"Spark, TensorFlow, Linux, AWS",Bachelor,3,Real Estate,2024-04-16,2024-05-17,851,7.2,Autonomous Tech
AI10506,AI Specialist,53433,USD,MI,Part-time,South Korea,M,South Korea,100,"Tableau, Kubernetes, PyTorch",Associate,11,Government,2024-01-27,2024-04-08,1360,5.0,AI Innovations
AI10507,Machine Learning Researcher,45852,USD,EN,Full-time,Finland,S,Finland,50,"Scala, Hadoop, Python, TensorFlow",PhD,5,Government,2025-03-13,2025-05-20,2163,9.3,Algorithmic Solutions
AI10508,Head of AI,35998,USD,EN,Freelance,India,L,India,100,"Scala, Python, TensorFlow, Docker",Master,2,Transportation,2025-01-22,2025-03-01,508,5.3,Cognitive Computing
AI10509,AI Research Scientist,59032,USD,MI,Full-time,Sweden,L,Sweden,100,"Python, AWS, Data Visualization, GCP",Master,10,Government,2025-04-14,2025-05-20,1886,7.7,Autonomous Tech
AI10510,AI Software Engineer,61946,USD,MI,Full-time,Israel,L,China,0,"NLP, Mathematics, Docker",Associate,2,Consulting,2025-04-12,2025-05-12,857,9.6,Quantum Computing Inc
AI10511,AI Software Engineer,86537,EUR,MI,Full-time,France,S,France,0,"R, Scala, Hadoop",Master,0,Media,2025-03-20,2025-05-21,1949,6.5,Digital Transformation LLC
AI10512,AI Architect,51406,USD,MI,Freelance,Singapore,S,Singapore,0,"Linux, AWS, Python",Master,0,Automotive,2024-09-29,2024-12-01,1051,7.4,AI Innovations
AI10513,Deep Learning Engineer,87312,USD,MI,Full-time,Sweden,L,Sweden,0,"Git, Python, Statistics",Associate,0,Retail,2025-03-01,2025-04-14,1509,6.4,Predictive Systems
AI10514,AI Architect,28872,USD,EN,Contract,Japan,M,Norway,0,"GCP, Mathematics, R, MLOps",PhD,1,Transportation,2025-04-28,2025-05-14,642,10.0,Quantum Computing Inc
AI10515,NLP Engineer,47309,USD,EN,Full-time,Singapore,S,Singapore,100,"Java, Linux, Computer Vision, Azure",Associate,1,Education,2024-01-19,2024-03-10,1208,6.6,Neural Networks Co
AI10516,Data Analyst,47615,USD,EN,Contract,Australia,M,Australia,0,"PyTorch, Docker, MLOps, Data Visualization, Scala",Associate,1,Technology,2024-07-30,2024-09-17,608,4.9,Neural Networks Co
AI10517,Machine Learning Researcher,32599,EUR,EN,Freelance,France,M,France,0,"Hadoop, Docker, Python",PhD,12,Transportation,2025-01-02,2025-02-22,1500,6.3,Future Systems
AI10518,Robotics Engineer,50961,USD,MI,Freelance,Norway,S,Norway,0,"Tableau, SQL, Mathematics",Master,9,Media,2024-05-30,2024-07-02,1111,6.2,DeepTech Ventures
AI10519,Principal Data Scientist,43777,USD,EN,Full-time,Canada,L,Israel,100,"Mathematics, TensorFlow, Data Visualization",PhD,2,Technology,2024-04-13,2024-05-18,656,5.6,Smart Analytics
AI10520,Deep Learning Engineer,46178,EUR,EN,Full-time,Netherlands,M,Netherlands,0,"Data Visualization, PyTorch, Scala, MLOps, Azure",Associate,4,Education,2025-03-14,2025-04-03,969,7.7,DeepTech Ventures
AI10521,Data Engineer,71588,USD,MI,Part-time,Canada,L,Canada,100,"GCP, Tableau, Deep Learning, Scala, Computer Vision",Bachelor,8,Technology,2025-03-21,2025-04-29,2401,5.2,Neural Networks Co
AI10522,Robotics Engineer,34983,EUR,EN,Part-time,Germany,L,Germany,100,"Data Visualization, MLOps, Linux",Master,5,Gaming,2024-06-12,2024-08-21,690,7.0,Advanced Robotics
AI10523,Machine Learning Researcher,100473,USD,SE,Full-time,Switzerland,M,Switzerland,0,"Python, Spark, TensorFlow, Tableau, Azure",Associate,4,Healthcare,2024-01-01,2024-03-06,1371,8.0,Advanced Robotics
AI10524,Data Scientist,64158,USD,MI,Freelance,Denmark,M,Denmark,0,"SQL, AWS, Statistics",Associate,2,Healthcare,2024-04-20,2024-05-26,586,4.2,Machine Intelligence Group
AI10525,AI Architect,33228,USD,EN,Part-time,South Korea,M,South Korea,0,"Computer Vision, Spark, Kubernetes",PhD,18,Finance,2024-08-25,2024-09-29,1302,6.6,DataVision Ltd
AI10526,Research Scientist,118834,EUR,SE,Full-time,Netherlands,M,Netherlands,0,"PyTorch, SQL, Spark, Scala, Hadoop",Master,5,Finance,2024-06-08,2024-07-29,1992,8.7,AI Innovations
AI10527,AI Consultant,44415,USD,EN,Contract,Norway,M,Norway,100,"Scala, Docker, Kubernetes",Associate,6,Healthcare,2024-09-21,2024-10-10,2121,5.1,TechCorp Inc
AI10528,Machine Learning Engineer,43132,USD,EN,Full-time,Norway,M,Norway,0,"Linux, Hadoop, Scala, MLOps, Mathematics",PhD,6,Retail,2024-05-21,2024-07-09,2267,5.6,Quantum Computing Inc
AI10529,Data Scientist,107203,GBP,SE,Freelance,United Kingdom,M,United Kingdom,100,"Azure, Docker, PyTorch, Git, Statistics",Master,5,Retail,2024-01-03,2024-01-18,523,7.3,AI Innovations
AI10530,AI Software Engineer,153827,USD,EX,Full-time,Ireland,L,Ireland,0,"Java, MLOps, TensorFlow",Master,4,Media,2024-03-12,2024-05-04,2154,6.8,Digital Transformation LLC
AI10531,Head of AI,62950,USD,MI,Full-time,Australia,S,Norway,0,"SQL, Spark, Mathematics",PhD,5,Education,2024-04-19,2024-06-06,693,3.9,Machine Intelligence Group
AI10532,Data Analyst,41853,GBP,EN,Contract,United Kingdom,S,United Kingdom,100,"Kubernetes, R, Tableau, AWS",Bachelor,8,Healthcare,2024-09-22,2024-10-22,727,7.0,Quantum Computing Inc
AI10533,AI Research Scientist,69825,USD,MI,Full-time,Norway,L,Norway,100,"Tableau, AWS, Computer Vision",Master,14,Media,2024-02-26,2024-04-08,592,7.0,DataVision Ltd
AI10534,Computer Vision Engineer,43372,USD,EN,Full-time,Switzerland,L,Switzerland,100,"Scala, Deep Learning, Java, R, Docker",Master,4,Telecommunications,2025-01-19,2025-02-07,2395,6.5,Predictive Systems
AI10535,Machine Learning Researcher,68887,USD,MI,Contract,Singapore,L,Singapore,50,"Hadoop, AWS, Azure, PyTorch, Computer Vision",Bachelor,4,Retail,2024-09-03,2024-10-01,1658,8.2,AI Innovations
AI10536,AI Research Scientist,84027,GBP,MI,Freelance,United Kingdom,S,United Kingdom,100,"Python, TensorFlow, Tableau",PhD,7,Manufacturing,2024-03-22,2024-05-17,2352,2.2,Advanced Robotics
AI10537,Deep Learning Engineer,46928,USD,EN,Full-time,Switzerland,S,Canada,0,"Linux, Kubernetes, Tableau, Python, SQL",Master,1,Retail,2024-10-08,2024-12-04,2216,7.8,Cognitive Computing
AI10538,Data Analyst,48211,USD,EN,Freelance,South Korea,S,South Korea,50,"Git, Python, Deep Learning",Bachelor,17,Telecommunications,2024-09-27,2024-11-26,1523,5.9,AI Innovations
AI10539,Machine Learning Researcher,31011,USD,EN,Full-time,Switzerland,S,Switzerland,0,"R, PyTorch, Linux, Docker",Associate,13,Transportation,2024-09-17,2024-11-06,2003,9.1,Cloud AI Solutions
AI10540,Machine Learning Engineer,73648,USD,MI,Freelance,China,M,United Kingdom,0,"Deep Learning, Python, SQL, GCP",Associate,1,Retail,2024-05-11,2024-07-03,2081,10.0,DeepTech Ventures
AI10541,Machine Learning Researcher,41977,USD,EN,Full-time,Sweden,S,Sweden,100,"R, NLP, Hadoop, Computer Vision",Associate,1,Real Estate,2025-01-16,2025-03-02,739,9.3,Autonomous Tech
AI10542,Computer Vision Engineer,28056,USD,EN,Full-time,India,L,India,100,"Kubernetes, TensorFlow, Docker, PyTorch, Linux",PhD,0,Gaming,2025-01-27,2025-03-03,1796,7.2,Predictive Systems
AI10543,Principal Data Scientist,120045,USD,SE,Full-time,Norway,S,Norway,100,"Kubernetes, Linux, Mathematics",Master,4,Real Estate,2024-09-20,2024-10-19,2390,8.7,DataVision Ltd
AI10544,ML Ops Engineer,36810,EUR,EN,Contract,Germany,M,Germany,0,"Kubernetes, Statistics, Python, Linux",Bachelor,10,Finance,2024-09-25,2024-10-31,1010,7.5,DataVision Ltd
AI10545,AI Consultant,44066,USD,EN,Full-time,Sweden,S,Sweden,100,"Docker, Spark, Mathematics, Kubernetes, Scala",Bachelor,5,Transportation,2024-01-23,2024-03-20,1935,6.3,Cloud AI Solutions
AI10546,Research Scientist,41766,USD,EN,Freelance,Finland,M,Finland,100,"Kubernetes, PyTorch, Deep Learning, NLP",Bachelor,3,Consulting,2024-10-20,2024-12-01,1779,7.3,AI Innovations
AI10547,Head of AI,47139,USD,EN,Full-time,Japan,S,Japan,0,"PyTorch, MLOps, R, GCP, Git",Associate,8,Finance,2024-10-18,2024-11-07,2344,9.2,Future Systems
AI10548,Machine Learning Engineer,44934,EUR,EN,Full-time,Germany,M,Germany,100,"Kubernetes, Scala, Tableau",Bachelor,2,Government,2025-03-11,2025-04-14,2288,3.8,DeepTech Ventures
AI10549,Principal Data Scientist,38710,USD,EN,Full-time,Australia,M,Australia,100,"Scala, PyTorch, AWS, Git",Master,9,Automotive,2024-09-27,2024-10-21,1780,1.8,DeepTech Ventures
AI10550,Autonomous Systems Engineer,127036,USD,SE,Full-time,India,L,India,0,"SQL, Computer Vision, AWS, Hadoop, Statistics",Master,8,Media,2025-04-08,2025-04-22,1296,4.9,Future Systems
AI10551,ML Ops Engineer,109764,EUR,SE,Contract,France,S,Ireland,0,"Docker, R, PyTorch",Bachelor,14,Media,2024-09-12,2024-11-23,1120,8.1,Cognitive Computing
AI10552,Computer Vision Engineer,36969,USD,EN,Full-time,South Korea,M,Israel,100,"Linux, Tableau, Hadoop",Bachelor,1,Finance,2024-02-19,2024-03-22,2078,7.7,Machine Intelligence Group
AI10553,Deep Learning Engineer,40790,USD,EN,Full-time,Norway,M,Norway,100,"Docker, Statistics, Scala",Master,12,Real Estate,2025-04-11,2025-05-21,735,7.8,DeepTech Ventures
AI10554,Research Scientist,26145,GBP,EN,Contract,United Kingdom,M,Denmark,100,"Git, R, PyTorch",Bachelor,8,Finance,2024-08-14,2024-09-10,1096,8.0,Quantum Computing Inc
AI10555,Robotics Engineer,32103,USD,EN,Full-time,Singapore,M,Germany,100,"Azure, Python, Hadoop, Data Visualization",Associate,13,Media,2024-11-11,2024-12-12,2018,6.7,Autonomous Tech
AI10556,Head of AI,149035,USD,EX,Freelance,India,L,India,100,"Statistics, SQL, Data Visualization, Python, GCP",Associate,1,Government,2025-02-01,2025-02-19,1767,2.0,AI Innovations
